empresa,nicho,cidade,telefone,email,site,google_maps_url
"Clínica Odontológica | Rede Odonto Porto Alegre","dentista","Tv. Eng. Acilino de Carvalho, 10 - 4º andar - Centro Histórico, Porto Alegre - RS, 90010-200","05123123912","recepcao@redeodonto.com.br","https://www.redeodonto.com.br/rede-odonto-porto-alegre","https://www.google.com.br/maps/place/Cl%C3%ADnica+Odontol%C3%B3gica+%7C+Rede+Odonto+Porto+Alegre/data=!4m7!3m6!1s0x9519790f65d9ee7d:0x36c6053951483898!8m2!3d-30.0302387!4d-51.2280939!16s%2Fg%2F11bwp2b27z!19sChIJfe7ZZQ95GZURmDhIUTkFxjY?authuser=0&hl=pt-BR&rclk=1"
"Sorridents Porto Alegre Clinica Odontológica / Dentista","dentista","R. dos Andradas, 1745 - Centro Histórico, Porto Alegre - RS, 90020-013","05133405959","rs.portoalegrecentro@sorridents.com.br","https://sorridentsportoalegre.com.br/","https://www.google.com.br/maps/place/Sorridents+Porto+Alegre+Clinica+Odontol%C3%B3gica+%2F+Dentista/data=!4m7!3m6!1s0x9519793d86ce2e57:0x4949903179dcdf30!8m2!3d-30.0297628!4d-51.224009!16s%2Fg%2F11ry3rbqw0!19sChIJVy7Ohj15GZURMN_ceTGQSUk?authuser=0&hl=pt-BR&rclk=1"
"HPS Dentário","dentista","Av. Venâncio Aires, 1185 - Farroupilha, Porto Alegre - RS, 90040-192","05133329300","atendimento@hpsdentario.com.br","http://www.hpsdentario.com.br/","https://www.google.com.br/maps/place/HPS+Dent%C3%A1rio/data=!4m7!3m6!1s0x9519784da697b8db:0xa4484c6d60b21767!8m2!3d-30.037185!4d-51.209184!16s%2Fg%2F1tftmcp_!19sChIJ27iXpk14GZURZxeyYG1MSKQ?authuser=0&hl=pt-BR&rclk=1"
"All Vida Odontologia","dentista","Venâncio Shopping, BL. B50, Sala 525, Asa Sul, Brasília – DF, 70333-900 - Asa Sul, Brasília - DF, 70333-900","061991250101","atendimento@allvida.com.br","https://allvida.com.br/odonto24h/","https://www.google.com.br/maps/place/All+Vida+Odontologia/data=!4m7!3m6!1s0x935a2fd48fc6dc1d:0x6c602f3726699dfb!8m2!3d-15.7960662!4d-47.8929301!16s%2Fg%2F11lcr58p9c!19sChIJHdzGj9QvWpMR-51pJjcvYGw?authuser=0&hl=pt-BR&rclk=1"
"Pronto Socorro em Odontologia 24h","dentista","R. 86, 584 - St. Sul, Goiânia - GO, 74083-330","06232421413","contato@psemodontologia.com.br","https://psemodontologia.com.br/","https://www.google.com.br/maps/place/Pronto+Socorro+em+Odontologia+24h/data=!4m7!3m6!1s0x935ef13e983dce39:0xcec4dd44b4996f68!8m2!3d-16.6872109!4d-49.2486509!16s%2Fg%2F1tplltj1!19sChIJOc49mD7xXpMRaG-ZtETdxM4?authuser=0&hl=pt-BR&rclk=1"
"Clean Clínica Odontológica 24 Horas","dentista","Av. Tancredo Neves, 999 - Caminho das Árvores, Salvador - BA, 41820-021","07133542888","contato.clean24h@gmail.com","http://www.clean24h.com.br/","https://www.google.com.br/maps/place/Clean+Cl%C3%ADnica+Odontol%C3%B3gica+24+Horas/data=!4m7!3m6!1s0x7161ba143d6c29b:0x856f333f44638acb!8m2!3d-12.9796145!4d-38.4571593!16s%2Fg%2F1tdmf225!19sChIJm8LWQ6EbFgcRy4pjRD8zb4U?authuser=0&hl=pt-BR&rclk=1"
"Clinoi - Dentistas 24 horas","dentista","Ed. Joventino SIlva - Av. Antônio Carlos Magalhães, 811 - Sala 02 - Pituba, Salvador - BA, 41825-000","07133582135","contato.clean24h@gmail.com","http://www.clean24h.com.br/","https://www.google.com.br/maps/place/Clinoi+-+Dentistas+24+horas/data=!4m7!3m6!1s0x7161b7f1a09d8c3:0x1e6b942f07ccf9c4!8m2!3d-12.9972894!4d-38.4658939!16s%2Fg%2F11fq77g0gp!19sChIJw9gJGn8bFgcRxPnMBy-Uax4?authuser=0&hl=pt-BR&rclk=1"
"Clínica Innovare","dentista","R. Ribeiro de Brito, 830 - 15º Andar - Boa Viagem, Recife - PE, 51021-310","081997313698","atendimento@innovareclinic.com.br","http://innovareclinic.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Innovare/data=!4m7!3m6!1s0x7ab1ff99311e15b:0x9011dd063ec88235!8m2!3d-8.122689!4d-34.904224!16s%2Fg%2F11h0zfgb5r!19sChIJW-ERk_kfqwcRNYLIPgbdEZA?authuser=0&hl=pt-BR&rclk=1"
"Hospital Odontológico Central do Dente - Urgência e Emergência 24 Horas em Recife.","dentista","R. João Fernandes Viêira, 711 - Boa Vista, Recife - PE, 50050-245","081985769697","ouvidoria@centraldodente.com.br","http://www.centraldodente.com.br/","https://www.google.com.br/maps/place/Hospital+Odontol%C3%B3gico+Central+do+Dente+-+Urg%C3%AAncia+e+Emerg%C3%AAncia+24+Horas+em+Recife./data=!4m7!3m6!1s0x7ab18e7830c1bed:0xf8b672b05bec7139!8m2!3d-8.052052!4d-34.8943208!16s%2Fg%2F11g_z9392!19sChIJ7RsMg-cYqwcROXHsW7Bytvg?authuser=0&hl=pt-BR&rclk=1"
"Clínica Odontológica NEOPE","dentista","Empresarial Graham Bell - Av. Frei Matias Teves, 285 - Sala 911 - Ilha do Leite, Recife - PE, 50070-450","08133026390","neope@hotmail.com.br","https://clinicaneope.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Odontol%C3%B3gica+NEOPE/data=!4m7!3m6!1s0x7ab18cf8a4be82b:0x76870d4455e3191e!8m2!3d-8.064008!4d-34.8964393!16s%2Fg%2F11bxj88769!19sChIJK-hLis8YqwcRHhnjVUQNh3Y?authuser=0&hl=pt-BR&rclk=1"
"LN Odontologia - Dentista em Recife | Implantes Dentários l Invisalign | Facetas | Lente de Contato Dental","dentista","Edf. Empresarial Quartier - Estr. do Arraial, 2483 - Sala 1006 - Tamarineira, Recife - PE, 52051-380","081999131135","ln_odontologia@outlook.com","https://www.lnodontologia.com.br/","https://www.google.com.br/maps/place/LN+Odontologia+-+Dentista+em+Recife+%7C+Implantes+Dent%C3%A1rios+l+Invisalign+%7C+Facetas+%7C+Lente+de+Contato+Dental/data=!4m7!3m6!1s0x7ab19263ecb8c61:0x1a0f2f515a3f7bd2!8m2!3d-8.0315821!4d-34.9053876!16s%2Fg%2F11fmg_36db!19sChIJYYzLPiYZqwcR0ns_WlEvDxo?authuser=0&hl=pt-BR&rclk=1"
"Dr Darcy Mavignier Odonto24h","dentista","R. Antônio Augusto, 1271 - sl 604/605 - Aldeota, Fortaleza - CE, 60110-370","085999720087","odonto24h@yahoo.com.br","http://www.odonto24h.com.br/","https://www.google.com.br/maps/place/Dr+Darcy+Mavignier+Odonto24h/data=!4m7!3m6!1s0x7c748599fe5b83b:0xb4172673498f5e56!8m2!3d-3.7315363!4d-38.513845!16s%2Fg%2F1tcvph0v!19sChIJO7jln1lIxwcRVl6PSXMmF7Q?authuser=0&hl=pt-BR&rclk=1"
"Dra. Katia Albuquerque","dentista","Shopping Aldeota - Av. Dom Luís, 500 - Sala 1412 - Aldeota, Fortaleza - CE, 60160-230","085987372343","suporte@doctoralia.com.br","https://www.doctoralia.com.br/katia-albuquerque/ortodontista-dentista/fortaleza","https://www.google.com.br/maps/place/Dra.+Katia+Albuquerque/data=!4m7!3m6!1s0x7c749deff7a5253:0xf83c06f7586bbfce!8m2!3d-3.7340424!4d-38.4970289!16s%2Fg%2F11g0h2cqqz!19sChIJU1J6_95JxwcRzr9rWPcGPPg?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga SP - Maristela Vallim Botari","psicólogo particular","Av. Paulista, 2001 - Jardim Paulista, São Paulo - SP, 01411-001","011950911931","CONTATO@PSICOLOGA-SP.COM.BR","https://www.psicologa-sp.com.br/","https://www.google.com.br/maps/place/Psic%C3%B3loga+SP+-+Maristela+Vallim+Botari/data=!4m7!3m6!1s0x94ce5986c4729415:0x646bc68b1ece8566!8m2!3d-23.5596024!4d-46.6590927!16s%2Fg%2F11c57ynrym!19sChIJFZRyxIZZzpQRZoXOHovGa2Q?authuser=0&hl=pt-BR&rclk=1"
"Psicólogos Berrini","psicólogo particular","Rua Alcides Ricardini Neves, 12 - cj. 610 - Cidade Monções, São Paulo - SP, 04575-050","01145647707","contato@psicologosberrini.com.br","https://www.psicologosberrini.com.br/","https://www.google.com.br/maps/place/Psic%C3%B3logos+Berrini/data=!4m7!3m6!1s0x94ce50cb1aa590bf:0x7cecf9ff2455bbd5!8m2!3d-23.6082402!4d-46.6929395!16s%2Fg%2F1ptxdm9p2!19sChIJv5ClGstQzpQR1btVJP_57Hw?authuser=0&hl=pt-BR&rclk=1"
"Psico Vila Olímpia","psicólogo particular","R. Helena, 285 - Vila Olímpia, São Paulo - SP, 04552-050","011985946105","contato@psicovilaolimpia.com.br","https://www.psicovilaolimpia.com.br/","https://www.google.com.br/maps/place/Psico+Vila+Ol%C3%ADmpia/data=!4m7!3m6!1s0x94ce5736d2f9c3e7:0x29398a8185eeab67!8m2!3d-23.5936046!4d-46.6868123!16s%2Fg%2F11fjyms1lf!19sChIJ58P50jZXzpQRZ6vuhYGKOSk?authuser=0&hl=pt-BR&rclk=1"
"Psicólogas Vila Olímpia","psicólogo particular","R. Gomes de Carvalho, 1356 - 5º Andar, Sala G - Vila Olímpia, São Paulo - SP, 04547-000","01134750998","contato@psicologasvilaolimpia.com.br","https://www.psicologasvilaolimpia.com.br/","https://www.google.com.br/maps/place/Psic%C3%B3logas+Vila+Ol%C3%ADmpia/data=!4m7!3m6!1s0x2371fcf939796629:0x6760fa8b4e63368!8m2!3d-23.5964637!4d-46.6860468!16s%2Fg%2F11tj9n8j_d!19sChIJKWZ5Ofn8cSMRaDPmtKgPdgY?authuser=0&hl=pt-BR&rclk=1"
"Cultivar Clínica de Psicologia","psicólogo particular","R. Conselheiro Crispiniano, 97 - sala 03 - 1° andar - República, São Paulo - SP, 01037-001","011911150123","cultivarpsi@gmail.com","https://www.clinicacultivar.com/","https://www.google.com.br/maps/place/Cultivar+Cl%C3%ADnica+de+Psicologia/data=!4m7!3m6!1s0x94ce59fa9de07c17:0x8f216894138a41b6!8m2!3d-23.546121!4d-46.640001!16s%2Fg%2F11sxws5z77!19sChIJF3zgnfpZzpQRtkGKE5RoIY8?authuser=0&hl=pt-BR&rclk=1"
"CLINICA DE PSICOLOGIA SP LTDA","psicólogo particular","Rua dos Ingleses, 149 - Morro dos Ingleses, São Paulo - SP, 01329-000","011998241538","contato@exemplo.com.br","http://www.clinicapsicologiasp.com.br/","https://www.google.com.br/maps/place/CLINICA+DE+PSICOLOGIA+SP+LTDA/data=!4m7!3m6!1s0x94ce59a0cb5f24a3:0x8296cbe1b8795a43!8m2!3d-23.559231!4d-46.6469342!16s%2Fg%2F11k53xprxm!19sChIJoyRfy6BZzpQRQ1p5uOHLloI?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga Bruna Lima | Online e presencial em São Paulo","psicólogo particular","Av. Paulista, 1149 - Jardim Paulista, São Paulo - SP, 01311-200","011994113832","email@exemplo.com","https://www.psicologabrunalima.com/","https://www.google.com.br/maps/place/Psic%C3%B3loga+Bruna+Lima+%7C+Online+e+presencial+em+S%C3%A3o+Paulo/data=!4m7!3m6!1s0x94ce59c6392f94c3:0xf69d2eb07a86c6ce!8m2!3d-23.5646094!4d-46.6535542!16s%2Fg%2F11fxcgk0mc!19sChIJw5QvOcZZzpQRzsaGerAunfY?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga na Tijuca","psicólogo particular","R. Santo Afonso, 44 - sala 202 - Tijuca, Rio de Janeiro - RJ, 20511-170","021986834805","carolynneip@gmail.com","https://www.carolynnepsicologia.com/","https://www.google.com.br/maps/place/Psic%C3%B3loga+na+Tijuca/data=!4m7!3m6!1s0x997d1598d0ca57:0xb092ec290d352d61!8m2!3d-22.922371!4d-43.2317191!16s%2Fg%2F11h0b4r854!19sChIJV8rQmBV9mQARYS01DSnskrA?authuser=0&hl=pt-BR&rclk=1"
"SoPsicologia - Centro do Rio","psicólogo particular","R. Sete de Setembro, 92 - Sala 410 - Centro, Rio de Janeiro - RJ, 20050-002","021976478080","contato@sopsicologia.com.br","https://www.sopsicologia.com.br/","https://www.google.com.br/maps/place/SoPsicologia+-+Centro+do+Rio/data=!4m7!3m6!1s0x997822173515d1:0x4dfead690ce854ea!8m2!3d-22.9051376!4d-43.178288!16s%2Fg%2F1wyc5k97!19sChIJ0RU1FyJ4mQAR6lToDGmt_k0?authuser=0&hl=pt-BR&rclk=1"
"Tiago Brito Psicólogo - TCC (Terapia Cognitivo-Comportamental) e Sexólogo - Centro - Rio de janeiro","psicólogo particular","R. Sen. Dantas, 75 - Centro, Rio de Janeiro - RJ, 20031-204","021969657196","suporte@doctoralia.com.br","https://www.doctoralia.com.br/z/JGrjuV","https://www.google.com.br/maps/place/Tiago+Brito+Psic%C3%B3logo+-+TCC+%28Terapia+Cognitivo-Comportamental%29+e+Sex%C3%B3logo+-+Centro+-+Rio+de+janeiro/data=!4m7!3m6!1s0x997ffc6f3ee3a3:0x3b41e64dd226012!8m2!3d-22.9101097!4d-43.1781054!16s%2Fg%2F11kk7j1rn0!19sChIJo-M-b_x_mQAREmAi3WQetAM?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga Mariana Araújo / Psicóloga Savassi / Psicóloga Belo Horizonte","psicólogo particular","R. Alagoas, 1314 - Savassi, Belo Horizonte - MG, 30130-160","031999125112","suporte@doctoralia.com.br","https://www.doctoralia.com.br/mariana-araujo-2/psicologo/belo-horizonte","https://www.google.com.br/maps/place/Psic%C3%B3loga+Mariana+Ara%C3%BAjo+%2F+Psic%C3%B3loga+Savassi+%2F+Psic%C3%B3loga+Belo+Horizonte/data=!4m7!3m6!1s0xa699f698877355:0x50f2ccb8cf5d47b2!8m2!3d-19.9383386!4d-43.9374286!16s%2Fg%2F11q9r9t9tb!19sChIJVXOHmPaZpgARskddz7jM8lA?authuser=0&hl=pt-BR&rclk=1"
"Rodrigo Rezende","psicólogo particular","Av. Getúlio Vargas, 54 - sala 1303 - Funcionários, Belo Horizonte - MG, 31112-020","031999963048","psicologo@rodrigorezendepsc.com.br","https://rodrigorezende.psc.br/","https://www.google.com.br/maps/place/Rodrigo+Rezende/data=!4m7!3m6!1s0xa699eb30a20185:0x38488512a48f763d!8m2!3d-19.9319858!4d-43.9249163!16s%2Fg%2F1th7zl2s!19sChIJhQGiMOuZpgARPXaPpBKFSDg?authuser=0&hl=pt-BR&rclk=1"
"LJ Psicologia - Psicólogas Especialistas em Concurso de Segurança Pública","psicólogo particular","R. Turquesa, 118 - Prado, Belo Horizonte - MG, 30411-177","031983467457","ljpsiconcursos@gmail.com","http://www.ljpsicologia.com/","https://www.google.com.br/maps/place/LJ+Psicologia+-+Psic%C3%B3logas+Especialistas+em+Concurso+de+Seguran%C3%A7a+P%C3%BAblica/data=!4m7!3m6!1s0xa697dc53e0f637:0xf4ca222a3685a83e!8m2!3d-19.9275505!4d-43.959121!16s%2Fg%2F11sy3wkcp7!19sChIJN_bgU9yXpgARPqiFNioiyvQ?authuser=0&hl=pt-BR&rclk=1"
"Advogado e Psicólogo Roberto Rodrigues - presencial, Bairro Fernão Dias, Belo Hte MG, Online - Separação, Casais, Divórcio.","psicólogo particular","Toque no link a seguir e agende sua consulta 👉 doctoralia.com.br/z/KUeyCc - Rua Paulista - AGENDE SUA CONSULTA pelo link👉 doctoralia.com.br/z/KUeyCc atende após pré agendamento, Rod. Fernão Dias, 445, Belo Horizonte - MG, 31910-532","031984368091","contato@psicologorobertorodrigues.com.br","https://psicologorobertorodrigues.com.br/","https://www.google.com.br/maps/place/Advogado+e+Psic%C3%B3logo+Roberto+Rodrigues+-+presencial,+Bairro+Fern%C3%A3o+Dias,+Belo+Hte+MG,+Online+-+Separa%C3%A7%C3%A3o,+Casais,+Div%C3%B3rcio./data=!4m7!3m6!1s0xa69bcb61d832cf:0x56931bceb89b0d7!8m2!3d-19.8693851!4d-43.9161531!16s%2Fg%2F11vrs07sb2!19sChIJzzLYYcubpgAR17CJ67wxaQU?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga online Ana Carolina Mainetti - Terapia individual e terapia de casal. Psicanálise","psicólogo particular","Av. Cândido Hartmann, 570 - Bigorrilho, Curitiba - PR, 80710-570","041998673929","anacarolinamainetti@gmail.com","https://www.anacarolinamainetti.com/","https://www.google.com.br/maps/place/Psic%C3%B3loga+online+Ana+Carolina+Mainetti+-+Terapia+individual+e+terapia+de+casal.+Psican%C3%A1lise/data=!4m7!3m6!1s0x94dce4112e3873ef:0xdb5da901c3fbd071!8m2!3d-25.4306109!4d-49.291859!16s%2Fg%2F11f_m4jcwl!19sChIJ73M4LhHk3JQRcdD7wwGpXds?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga Curitiba Ketlyn Mayara","psicólogo particular","Alameda Nossa Sra. do Sagrado Coração, 1265 - Pinheirinho, Curitiba - PR, 81870-010","041995284710","ketlynpsicologa@gmail.com","http://www.psicologaketlynmayara.com.br/","https://www.google.com.br/maps/place/Psic%C3%B3loga+Curitiba+Ketlyn+Mayara/data=!4m7!3m6!1s0x94dcfd2dad793aa7:0x7e110ab8ea5620dd!8m2!3d-25.5250913!4d-49.2879043!16s%2Fg%2F11j7k1qkfy!19sChIJpzp5rS393JQR3SBW6rgKEX4?authuser=0&hl=pt-BR&rclk=1"
"Fabiane Valentin – Psicóloga em Curitiba","psicólogo particular","Av. Cândido de Abreu, 70 - 8º andar, sala 810 - Centro Cívico, Curitiba - PR, 80530-000","041996654005","info@mysite.com","https://fabianevalentin.com/","https://www.google.com.br/maps/place/Fabiane+Valentin+%E2%80%93+Psic%C3%B3loga+em+Curitiba/data=!4m7!3m6!1s0x94dcfd2eaa19b849:0x3554c6831bf1a612!8m2!3d-25.4239709!4d-49.2693319!16s%2Fg%2F11j637nr62!19sChIJSbgZqi793JQREqbxG4PGVDU?authuser=0&hl=pt-BR&rclk=1"
"Clínica de Psicologia Eurekka - Terapia Comportamental Contextual em Porto Alegre","psicólogo particular","R. Castro Alves, 678 - Rio Branco, Porto Alegre - RS, 90430-130","05130137741","terapia@eurekka.me","https://eurekka.me/terapia-gmb-poa/","https://www.google.com.br/maps/place/Cl%C3%ADnica+de+Psicologia+Eurekka+-+Terapia+Comportamental+Contextual+em+Porto+Alegre/data=!4m7!3m6!1s0x9519784995f53483:0x9528e504acccc3c8!8m2!3d-30.0309591!4d-51.203707!16s%2Fg%2F11dyzg47st!19sChIJgzT1lUl4GZURyMPMrATlKJU?authuser=0&hl=pt-BR&rclk=1"
"Psicobreve - Psiquiatria e Psicologia","psicólogo particular","Rua Professor Annes Dias, 112 - 14º andar - Centro Histórico, Porto Alegre - RS, 90020-090","05132262225","atendimento@psicobreve.com.br","http://www.psicobreve.com.br/","https://www.google.com.br/maps/place/Psicobreve+-+Psiquiatria+e+Psicologia/data=!4m7!3m6!1s0x95197907b4743d77:0x597d3a51d9c78bb1!8m2!3d-30.0306106!4d-51.2236109!16s%2Fg%2F11h10zvxz!19sChIJdz10tAd5GZURsYvH2VE6fVk?authuser=0&hl=pt-BR&rclk=1"
"Valéria Noronha Psicóloga Comportamental","psicólogo particular","Av. Assis Brasil, 4550 - Sala1304 - Torre B - São Sebastião, Porto Alegre - RS, 91110-001","051982497718","valerianoronha.psico@gmail.com","https://www.psicologavaleria.com.br/","https://www.google.com.br/maps/place/Val%C3%A9ria+Noronha+Psic%C3%B3loga+Comportamental/data=!4m7!3m6!1s0x9519770a39e918d3:0xa7d2360e10862957!8m2!3d-30.0073287!4d-51.1420412!16s%2Fg%2F11fhr1_x5_!19sChIJ0xjpOQp3GZURVymGEA420qc?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga e Psicanalista em Porto Alegre | Luíza Cunha","psicólogo particular","Av. José Bonifácio, 519 - Farroupilha, Porto Alegre - RS, 90040-130","051982186121","suporte@doctoralia.com.br","https://www.doctoralia.com.br/luiza-pedroso-cunha/psicologo/porto-alegre","https://www.google.com.br/maps/place/Psic%C3%B3loga+e+Psicanalista+em+Porto+Alegre+%7C+Lu%C3%ADza+Cunha/data=!4m7!3m6!1s0x5ec652248070deb:0xb72bb19d5b37aa5c!8m2!3d-30.0377037!4d-51.2122088!16s%2Fg%2F11l2zlpdqy!19sChIJ6w0HSCJl7AURXKo3W52xK7c?authuser=0&hl=pt-BR&rclk=1"
"Clínica Brasília","psicólogo particular","SCN Quadra 2 Bloco D Shopping Liberty Mall Torre A, Sala 1205 12o andar - Asa Norte, Brasília - DF, 70712-903","061998855556","contato@cbrasilia.com.br","https://www.cbrasilia.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Bras%C3%ADlia/data=!4m7!3m6!1s0x935a3ac079d9253f:0xe19a2d040bc0c539!8m2!3d-15.7871999!4d-47.8852842!16s%2Fg%2F11cmyz2fy8!19sChIJPyXZecA6WpMROcXACwQtmuE?authuser=0&hl=pt-BR&rclk=1"
"Psicólogo em Brasília | SupéraTI","psicólogo particular","SCN Q 2 Liberty Mall Torre A - Asa Norte, Brasília - DF, 70712-904","061998742500","gutierrezgiovanna380@gmail.com","http://www.superatipsicologia.com.br/","https://www.google.com.br/maps/place/Psic%C3%B3logo+em+Bras%C3%ADlia+%7C+Sup%C3%A9raTI/data=!4m7!3m6!1s0x935a3bcbe7b8b897:0x40ed6222923bc222!8m2!3d-15.7868693!4d-47.8842686!16s%2Fg%2F11rx28xp80!19sChIJl7i458s7WpMRIsI7kiJi7UA?authuser=0&hl=pt-BR&rclk=1"
"Clínica Psique Brasília Shopping","psicólogo particular","Edifício Brasília Shopping SCN 05 SALA 725 BLOCO A TORRE NORTE - Asa Norte, Brasília - DF, 70715-900","06135322867","psiquebrasilia@gmail.com","http://psiquebrasilia.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Psique+Bras%C3%ADlia+Shopping/data=!4m7!3m6!1s0x935a3b80efeafa45:0x65af357adc57fd6e!8m2!3d-15.786767!4d-47.8889043!16s%2Fg%2F11n09_dqv7!19sChIJRfrq74A7WpMRbv1X3Ho1r2U?authuser=0&hl=pt-BR&rclk=1"
"Ticiana Aguiar","psicólogo particular","","061993014937","ticianapsicologa84@gmail.com","https://clinicapsicologiaonline.com.br/","https://www.google.com.br/maps/place/Ticiana+Aguiar/data=!4m7!3m6!1s0x4eda5165abe13fa9:0xde959cdec5e0138!8m2!3d-19.0478707!4d-46.6082752!16s%2Fg%2F11s7ysh331!19sChIJqT_hq2VR2k4ROAFe7M1Z6Q0?authuser=0&hl=pt-BR&rclk=1"
"Espaço Sabiá - Centro de terapias especiais da Unimed Goiânia","psicólogo particular","Av. T-1, 473 - St. Bueno, Goiânia - GO, 74210-045","06232168333","unimedgobnfwa@msging.net","https://www.unimedgoiania.coop.br/wps/portal/internet/nossas-unidades/unidades/clinica-psicologia-unimed","https://www.google.com.br/maps/place/Espa%C3%A7o+Sabi%C3%A1+-+Centro+de+terapias+especiais+da+Unimed+Goi%C3%A2nia/data=!4m7!3m6!1s0x935ef158e3e05897:0x3aa43c759f4f4bf9!8m2!3d-16.6909212!4d-49.27898!16s%2Fg%2F11vysqwd66!19sChIJl1jg41jxXpMR-UtPn3U8pDo?authuser=0&hl=pt-BR&rclk=1"
"CENTRALPSI","psicólogo particular","Av. ACM - Rua Metódio Coelho, Av. Antônio Carlos Magalhães, 104, Salvador - BA, 40279-120","071992240377","contato@centralpsi.com","http://www.centralpsi.com/","https://www.google.com.br/maps/place/CENTRALPSI/data=!4m7!3m6!1s0x7161b3865c79845:0xdd547c5ffde5ef6a!8m2!3d-12.9883805!4d-38.4725986!16s%2Fg%2F1yg4tsfbw!19sChIJRZjHZTgbFgcRau_l_V98VN0?authuser=0&hl=pt-BR&rclk=1"
"Dr. Shalon Riker Lages | Psicólogo Em Salvador | Terapia e Psicoterapia Clínica | Presencial e On-line","psicólogo particular","CEO, Torre Londres - Av. Tancredo Neves, Salvador Shopping, 2539 - Sala 707 - Caminho das Árvores, Salvador - BA, 41820-021","071996228233","suporte@doctoralia.com.br","https://www.doctoralia.com.br/shalon-riker-lages/psicanalista-psicologo-terapeuta-complementar/salvador","https://www.google.com.br/maps/place/Dr.+Shalon+Riker+Lages+%7C+Psic%C3%B3logo+Em+Salvador+%7C+Terapia+e+Psicoterapia+Cl%C3%ADnica+%7C+Presencial+e+On-line/data=!4m7!3m6!1s0x7161b14c5140397:0x56e23329b8a91d71!8m2!3d-12.979938!4d-38.4520381!16s%2Fg%2F1q5bmp85v!19sChIJlwMUxRQbFgcRcR2puCkz4lY?authuser=0&hl=pt-BR&rclk=1"
"Clínica de Psicologia Vitta","psicólogo particular","R. Dr. José Peroba, 297 - Sala 1103 - STIEP, Salvador - BA, 41770-235","07130326562","psicologiavitta@gmail.com","http://www.vittapsicologia.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+de+Psicologia+Vitta/data=!4m7!3m6!1s0x7161b0f7a4e6097:0xd3c269827d22100a!8m2!3d-12.9846691!4d-38.4505053!16s%2Fg%2F11fxw7c3y4!19sChIJl2BOeg8bFgcRChAifYJpwtM?authuser=0&hl=pt-BR&rclk=1"
"Clínica de Psicologia Bem me Quero","psicólogo particular","Edifício Fundação Politécnica - Salvador - Avenida Sete de Setembro, 402 sl 11 Lado A - Centro, Salvador - BA, 40060-001","071984348245","contato@exemplo.com.br","https://clinica-social-bem-me-quero5.webnode.com/","https://www.google.com.br/maps/place/Cl%C3%ADnica+de+Psicologia+Bem+me+Quero/data=!4m7!3m6!1s0x71605237d902cd1:0x292b22dd2f01d887!8m2!3d-12.9807341!4d-38.51502!16s%2Fg%2F11mtk08_8n!19sChIJ0SyQfSMFFgcRh9gBL90iKyk?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga Marilia Almeida","psicólogo particular","R. José de Alencar, 44 - Boa Vista, Recife - PE, 50030-230","081985780872","psimariliaalmeida@gmail.com","https://psimariliaalmeida.github.io/psicologa/","https://www.google.com.br/maps/place/Psic%C3%B3loga+Marilia+Almeida/data=!4m7!3m6!1s0x7ab1997eebf83b5:0x65789b7e0cc62509!8m2!3d-8.0591977!4d-34.8878699!16s%2Fg%2F11ml2t439l!19sChIJtYO_7pcZqwcRCSXGDH6beGU?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga em Recife Luciana Sette | CRP: 02/10.234 | Psicoterapeuta de Casal | Relacionamentos | Presencial e On-line","psicólogo particular","Empresarial One Way - R. Guimarães Peixoto, 75 - sala 1705 - Casa Amarela, Recife - PE, 52051-305","081997568052","suporte@doctoralia.com.br","https://www.doctoralia.com.br/z/WazMkp","https://www.google.com.br/maps/place/Psic%C3%B3loga+em+Recife+Luciana+Sette+%7C+CRP:+02%2F10.234+%7C+Psicoterapeuta+de+Casal+%7C+Relacionamentos+%7C+Presencial+e+On-line/data=!4m7!3m6!1s0x7ab1909189bf157:0x7794d6c08370093f!8m2!3d-8.0291617!4d-34.9076523!16s%2Fg%2F11hdy70234!19sChIJV_GbGAkZqwcRPwlwg8DWlHc?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga Camila Marques I Psicólogo em Fortaleza","psicólogo particular","Scopa Platinum Corporate - R. Monsenhor Bruno, 1153 - sala 628 - Aldeota, Fortaleza - CE, 60115-191","085994057740","camilansmarquespsicologa@gmail.com","https://www.psicologacamilamarques.com.br/","https://www.google.com.br/maps/place/Psic%C3%B3loga+Camila+Marques+I+Psic%C3%B3logo+em+Fortaleza/data=!4m7!3m6!1s0x7c7498d4cbf9299:0x212d07c358c1e24d!8m2!3d-3.7332965!4d-38.5094682!16s%2Fg%2F11tn555bfm!19sChIJmZK_TI1JxwcRTeLBWMMHLSE?authuser=0&hl=pt-BR&rclk=1"
